Id?empleado;Name;Apellido;birth_date;género;area;salary;star_date;finish_date;promotion_date;type
57-0172436;Nehemiah;Garioch;11/30/1990;hombre;Engineering;$ 170,35;3/26/2007;2014-09-20 08:38:29 UTC;;0
57-0177128;Theodosia;Stenbridge;5/29/1969;mujer;Accounting;$ 164,92;1/6/2016;;;0
57-0321213;Anna-diana;Mingay;2/21/2002;mujer;Engineering;$ 172,69;1/2/2018;;;1
57-0363969;Norri;Camillo;12/23/1997;hombre;Human Resources;$ 112,04;3/21/2019;;;0
57-0376362;Erma;McGeever;3/4/1974;hombre;Services;$ 154,50;7/28/2012;2020-03-30 11:36:26 UTC;;0
57-0377737;Lorna;Rushbrook;4/19/1971;hombre;Training;$ 98,99;3/26/2014;;;0
57-0415535;Juana;Bielefeld;4/5/1979;hombre;Training;$ 125,82;3/5/2004;;;1
57-0439319;Burgess;Polack;1/10/1971;hombre;Business Development;$ 126,37;6/21/2009;2012-07-08 17:00:48 UTC;;1
57-0464512;Caroline;Croucher;8/6/1992;hombre;Engineering;$ 113,91;9/26/2014;;;1
57-0627884;Bone;Terrington;3/17/2000;mujer;Legal;$ 98,35;4/24/2011;;;1
57-0693160;Carla;Candy;7/22/1974;mujer;Engineering;$ 91,98;6/11/2013;2031-12-21 03:19:27 UTC;;0
57-0764282;Bentlee;Pizzey;10/24/2000;hombre;Accounting;$ 136,42;10/7/2006;;;1
57-0791477;Lee;Eastham;6/25/1983;mujer;Research and Development;$ 81,16;10/31/2001;2005-01-15 16:16:47 UTC;;1
57-0796158;Brigg;Dayer;9/2/1974;hombre;Engineering;$ 149,41;4/20/2003;;;0
57-0822866;Andre;Grumble;7/2/1972;hombre;Support;$ 144,94;4/23/2003;2015-07-19 09:00:14 UTC;;0
57-0886164;Kennett;Duffill;5/31/2001;mujer;Marketing;$ 88,46;3/22/2016;;;0
57-0965148;Davidde;Firebrace;8/20/1989;hombre;Accounting;$ 172,29;9/8/2013;;;0
57-1158601;Keen;Megany;11/23/1991;mujer;Engineering;$ 102,63;9/15/2002;;;0
57-1190226;Georgie;Detheridge;3/15/1985;hombre;Engineering;$ 160,34;5/15/2011;;;1
57-1216683;Finlay;Soldner;7/6/2002;hombre;Accounting;$ 171,83;12/22/2015;2025-07-17 19:50:04 UTC;;0
57-1324065;Phil;Scarffe;9/14/1971;hombre;Sales;$ 105,02;6/6/2012;;;0
57-1330786;Will;Gaughan;8/22/1995;hombre;Sales;$ 84,80;1/29/2004;;;1
57-1332410;Henrieta;Vigurs;11/20/1990;hombre;Services;$ 75,66;5/9/2005;2017-12-19 09:28:23 UTC;;0
57-1413024;Karen;Kimmince;4/9/1980;mujer;Engineering;$ 68,75;10/8/2004;;;1
57-1513800;Kay;Bugdale;10/26/1996;hombre;Sales;$ 128,62;10/14/2015;2029-07-06 20:48:47 UTC;;1
57-1554512;Everard;Levane;2/9/2001;mujer;Services;$ 177,84;3/21/2019;2023-03-10 07:57:48 UTC;;0
57-1577167;Shari;Worvell;12/19/1993;hombre;Marketing;$ 73,59;9/18/2009;;;0
57-1714558;Torrance;Ivanitsa;1/20/2002;mujer;Engineering;$ 83,13;8/1/2006;;;0
57-1845150;Josselyn;Griswaite;10/16/1993;hombre;Engineering;$ 134,18;1/5/2018;;;0
57-1875832;Gabriella;Kwiek;5/14/1975;mujer;Engineering;$ 160,58;2/5/2020;2030-06-26 19:15:01 UTC;;0
57-1882344;Vitia;Sainsberry;2/13/1969;hombre;Business Development;$ 150,95;12/16/2013;;;1
57-1884612;Zolly;Walworche;7/13/2001;hombre;Business Development;$ 91,24;12/8/2007;;;1
57-1900926;Sherye;Madgwick;10/21/1970;hombre;Engineering;$ 178,79;9/28/2015;;;0
57-1951423;Chrystal;Bergeau;10/12/1991;mujer;Accounting;$ 128,27;9/5/2018;;;1
57-1963317;Joice;Bucksey;1/12/1990;hombre;Engineering;$ 89,28;11/26/2008;;;0
57-2001379;Filbert;Anderer;8/16/1987;mujer;Training;$ 167,96;7/14/2018;2027-09-16 08:54:49 UTC;;1
57-2113700;Jefferson;Leguey;5/10/1972;hombre;Engineering;$ 165,62;7/28/2003;;;0
57-2130568;Olin;Grinstead;8/26/1980;hombre;Human Resources;$ 138,72;6/12/2006;;;1
57-2147386;Ondrea;Ludmann;6/11/1986;hombre;Product Management;$ 129,73;3/6/2006;;;1
57-2152442;Catriona;Vidyapin;8/23/1969;mujer;Accounting;$ 149,20;2/22/2001;;;0
57-2161072;Georgeanna;Braun;8/10/1983;mujer;Engineering;$ 124,87;2/5/2002;;;1
57-2187442;Charmane;Eck;11/4/1987;mujer;Engineering;$ 134,78;12/21/2016;;;1
57-2243390;Sigismondo;Molloy;7/1/1984;mujer;Sales;$ 158,05;4/19/2001;;;0
57-2289343;Legra;Mash;2/24/1987;hombre;Product Management;$ 177,26;11/18/2000;;;1
57-2299527;Eran;Jellman;11/23/1996;mujer;Engineering;$ 144,24;5/25/2009;;;0
57-2387240;Merl;Darben;4/15/1975;hombre;Accounting;$ 150,44;6/7/2010;;;1
57-2452939;Eduino;Shallcross;2/12/1984;mujer;Training;$ 151,30;6/27/2014;;;1
57-2609620;Adriaens;Okey;3/23/1980;hombre;Marketing;$ 73,89;6/13/2001;;;0
57-2671153;Ethelind;Pudsey;4/17/1986;hombre;Services;$ 130,53;5/9/2004;;;1
57-2677340;Anthe;Sole;2/26/1997;mujer;Services;$ 118,21;12/31/2000;;;1
57-2756789;Devinne;Piens;4/30/1974;hombre;Engineering;$ 80,98;10/21/2016;;;0
57-2836413;Gus;Skellern;3/25/1999;mujer;Services;$ 167,06;4/13/2004;;;0
57-2994411;Ermengarde;Orrobin;12/26/1971;mujer;Engineering;$ 113,95;2/12/2016;2031-07-02 13:24:46 UTC;;0
57-2997557;Prentice;Tidswell;5/14/1996;hombre;Services;$ 128,63;10/3/2004;;;1
57-3108217;Kathryn;Proudley;3/24/1991;hombre;Accounting;$ 113,02;3/14/2017;;;1
57-3181208;Lauren;Suscens;7/15/1976;mujer;Support;$ 170,67;10/5/2010;;;0
57-3194853;Gwennie;Lyman;2/15/1973;hombre;Engineering;$ 127,14;7/31/2012;;;1
57-3239072;Elianora;Bovingdon;7/14/2002;mujer;Business Development;$ 129,95;9/15/2016;;;0
57-3351337;Irita;Cescot;8/27/1975;mujer;Research and Development;$ 67,60;7/28/2009;;;0
57-3383155;Jerome;Laughlin;9/28/1997;mujer;Business Development;$ 76,93;8/9/2018;;;1
57-3390066;Adorne;Cardinal;2/13/1977;hombre;Human Resources;$ 119,35;6/8/2014;;;1
57-3483194;Desi;Haswall;1/10/1969;hombre;Human Resources;$ 113,40;5/15/2006;;;1
57-3495763;Woodman;MacDowal;8/28/1995;mujer;Business Development;$ 161,33;8/28/2019;2021-04-03 08:23:42 UTC;;1
57-3567829;Guillaume;Gosart;9/10/1996;mujer;Accounting;$ 96,99;3/30/2012;;;0
57-3622104;Josey;Marvelley;3/28/1990;mujer;Human Resources;$ 179,76;3/28/2018;2028-11-17 23:05:36 UTC;;0
57-3652872;Elnore;Rashleigh;4/29/1995;mujer;Services;$ 125,65;10/17/2002;;;0
57-3956865;Freemon;Overshott;9/30/1998;hombre;Accounting;$ 171,10;6/29/2003;;;0
57-4002949;Melisa;Chivers;2/16/1979;mujer;Engineering;$ 74,58;1/20/2020;;;0
57-4008775;Morna;Woofinden;7/17/1982;hombre;Engineering;$ 162,48;12/16/2016;;;0
57-4015275;Blake;Sheach;9/9/1976;hombre;Sales;$ 116,19;2/28/2014;;;1
57-4025211;Brade;Witcomb;10/7/1996;mujer;Accounting;$ 90,23;11/16/2020;;;1
57-4103519;Maribel;De Biaggi;10/6/1999;hombre;Engineering;$ 78,74;4/27/2017;2033-08-29 17:16:42 UTC;;1
57-4131006;Lethia;Hadlington;10/19/1986;mujer;Marketing;$ 184,36;3/25/2014;;;1
57-4185289;Delainey;Caisley;12/22/1978;hombre;Accounting;$ 162,19;4/28/2011;;;1
57-4211598;Fayina;Meran;5/27/1992;mujer;Human Resources;$ 115,41;8/18/2007;2010-09-11 10:08:36 UTC;;0
57-4248211;John;Prene;11/6/1999;mujer;Human Resources;$ 86,70;7/20/2005;;;1
57-4266358;Arley;Pettengell;6/15/1992;mujer;Accounting;$ 100,81;10/23/2009;;;1
57-4305608;Zea;Thombleson;5/17/1992;hombre;Engineering;$ 96,20;3/1/2011;;;1
57-4331505;Arabelle;Dilnot;11/9/1978;mujer;Accounting;$ 167,31;10/3/2011;;;0
57-4350774;Berkley;Winscomb;8/15/1967;mujer;Sales;$ 84,16;4/8/2014;;;0
57-4392457;Stormie;Crackett;12/15/1976;hombre;Product Management;$ 153,20;12/11/2017;;;0
57-4404090;Tresa;Brailsford;3/8/1987;mujer;Accounting;$ 115,24;6/8/2010;;;0
57-4418240;Felizio;Widmore;1/27/1972;hombre;Support;$ 175,01;3/3/2015;2021-06-09 16:42:38 UTC;;0
57-4456076;Odella;Iskov;5/14/1972;mujer;Human Resources;$ 125,24;11/2/2005;;;1
57-4502613;Ivonne;Gerardeaux;12/10/1989;mujer;Marketing;$ 177,75;1/5/2002;;;0
57-4516704;Aleta;Flintoft;9/4/1977;hombre;Services;$ 174,52;1/22/2015;;;0
57-4522690;Garey;Endicott;4/13/1982;hombre;Engineering;$ 78,12;9/24/2004;2005-06-16 14:29:52 UTC;;1
57-4547683;Madelyn;MacKartan;7/4/1984;mujer;Services;$ 163,88;11/17/2002;;;1
57-4564780;Humphrey;Eye;10/25/2000;mujer;Accounting;$ 150,87;2/26/2012;;;0
57-4586937;Godfrey;Kemmis;5/4/1999;mujer;Support;$ 138,74;5/25/2019;;;1
57-4740547;Robinet;Ions;3/26/1992;mujer;Training;$ 87,29;1/16/2016;;;1
57-5073790;Edna;Beamand;3/18/1999;hombre;Engineering;$ 107,21;2/14/2012;;;0
57-5179802;Isac;Mougin;3/6/1983;mujer;Sales;$ 70,02;7/18/2003;2022-06-07 13:12:22 UTC;;0
57-5240073;Iago;Etchingham;10/5/1978;mujer;Engineering;$ 143,01;2/26/2005;;;1
57-5331816;Ernie;Liggens;10/23/1997;hombre;Sales;$ 151,56;7/13/2003;;;1
57-5360278;Yard;Ferenczy;1/8/1970;hombre;Engineering;$ 129,63;8/16/2004;;;1
57-5391810;Luis;Ghost;7/7/1996;hombre;Engineering;$ 155,80;1/11/2009;;;1
57-5489393;Phoebe;Scarsbrook;4/13/1990;hombre;Business Development;$ 115,08;9/7/2018;;;0
57-5503743;Casandra;Coultass;7/5/1992;hombre;Auditing;$ 135,78;12/17/2004;;;1
57-5522622;Zelda;Pearlman;6/25/1969;hombre;Engineering;$ 128,83;11/6/2009;;;0
57-5618574;Berri;Kesper;4/14/1966;mujer;Engineering;$ 107,35;3/7/2010;2025-01-14 20:53:41 UTC;;0
57-5684977;Chrissy;Greenhalf;12/18/1966;hombre;Marketing;$ 144,63;7/16/2020;;;0
57-5686880;Auberon;Follen;11/17/1997;mujer;Research and Development;$ 170,07;2/16/2007;;;1
57-5700604;Orren;Coste;1/11/1985;hombre;Business Development;$ 172,35;12/5/2004;;;0
57-5709471;Orelia;Rugiero;2/5/2002;hombre;Accounting;$ 86,22;2/5/2002;;;1
57-5713468;Rasia;Gobeaux;7/14/1966;mujer;Support;$ 127,57;10/24/2004;;;0
57-5815936;Ashlen;Huddy;12/5/2001;mujer;Human Resources;$ 155,70;3/27/2004;;;0
57-5837241;Ulick;Bracegirdle;2/26/1968;hombre;Engineering;$ 129,49;12/17/2017;;;1
57-5860612;Yard;Hearle;3/28/1966;hombre;Sales;$ 149,89;6/16/2002;;;0
57-5883406;Wit;Sprott;12/30/1971;hombre;Accounting;$ 183,83;1/6/2003;;;1
57-5897147;Ber;Delgardillo;4/25/1973;mujer;Accounting;$ 179,32;11/5/2008;;;0
57-5955445;Hurleigh;Whild;3/4/1995;mujer;Sales;$ 170,40;9/26/2018;;;1
57-5995315;Ricca;Ticehurst;4/24/1970;hombre;Sales;$ 105,90;4/2/2006;2025-01-24 23:16:03 UTC;;1
57-6020579;Marwin;Pynn;7/1/1996;mujer;Accounting;$ 157,63;12/1/2012;;;0
57-6047890;Vinni;Rider;9/1/1987;hombre;Engineering;$ 99,05;6/15/2003;;;1
57-6116644;Gavan;Bodsworth;3/22/1979;hombre;Engineering;$ 73,40;6/7/2009;2028-08-28 23:39:24 UTC;;0
57-6186882;Edmon;Grossman;2/1/1996;hombre;Support;$ 108,26;5/3/2005;;;1
57-6224747;Aurthur;Ravenscraft;9/20/1999;mujer;Business Development;$ 136,12;5/17/2008;;;1
57-6271825;Almeta;Bernette;8/16/1981;mujer;Business Development;$ 183,86;2/17/2014;;;1
57-6279120;Elias;Ghidoli;10/24/1992;hombre;Accounting;$ 127,79;5/20/2017;;;0
57-6300136;Dianne;Rowler;1/20/1968;hombre;Business Development;$ 180,52;8/10/2003;;;0
57-6407010;Devland;Quoit;9/13/1968;hombre;Accounting;$ 97,82;7/12/2003;2021-08-30 18:01:39 UTC;;0
57-6408794;Bab;Domesday;4/18/1969;hombre;Accounting;$ 82,85;2/10/2002;;;0
57-6424389;Bennie;Tellwright;3/20/1980;hombre;Sales;$ 173,71;1/31/2007;;;1
57-6452408;Gabey;Trevaskiss;7/25/1989;hombre;Engineering;$ 165,22;11/15/2019;;;1
57-6538848;Durand;Neate;2/23/1976;mujer;Engineering;$ 98,63;4/16/2006;;;1
57-6548083;Diena;Harburtson;6/3/1977;hombre;Marketing;$ 160,08;11/29/2000;;;0
57-6599812;Arline;Nore;3/10/1987;mujer;Accounting;$ 67,16;7/17/2014;;;1
57-6808148;Ax;Spooner;2/25/1986;hombre;Sales;$ 134,56;7/17/2008;;;1
57-6808573;Faith;Guiness;7/2/1973;hombre;Sales;$ 98,02;4/1/2020;;;1
57-6833428;Paolo;Liebermann;3/8/1978;mujer;Engineering;$ 146,08;11/23/2012;;;1
57-6885043;Prudence;Cheese;12/17/1980;hombre;Legal;$ 160,46;3/24/2001;;;1
57-7139175;Bria;Voice;4/11/1989;hombre;Business Development;$ 98,10;2/3/2002;;;1
57-7185211;Cordie;Pharaoh;12/27/1986;mujer;Engineering;$ 170,41;10/26/2020;;;1
57-7188097;Kellyann;Godbold;5/31/1996;hombre;Marketing;$ 160,05;10/25/2018;2032-08-26 06:34:29 UTC;;1
57-7188454;Mella;Bartolini;1/9/1979;hombre;Sales;$ 123,79;2/1/2010;;;0
57-7216319;Davina;Nutman;11/17/1997;hombre;Engineering;$ 143,78;2/9/2004;;;1
57-7250439;Patin;Cisneros;6/18/1986;hombre;Training;$ 100,77;4/2/2006;;;0
57-7311503;Carmon;Zukierman;12/24/1976;hombre;Business Development;$ 175,29;10/25/2007;;;0
57-7340153;Alexis;Polak;7/20/1976;hombre;Sales;$ 149,19;12/22/2019;;;0
57-7449111;Melina;Dewan;9/17/1999;hombre;Accounting;$ 175,65;11/29/2015;;;0
57-7493409;Alice;Ochterlonie;6/14/1990;hombre;Training;$ 111,34;2/3/2008;;;0
57-7529482;Darrell;Clerk;1/13/1997;mujer;Accounting;$ 183,82;11/26/2006;;;0
57-7560346;Darrelle;Solomon;7/24/1984;hombre;Training;$ 123,84;8/26/2006;2023-10-02 23:12:40 UTC;;0
57-7594581;Rachelle;Hampshaw;1/7/1984;mujer;Engineering;$ 181,26;12/20/2017;2019-10-13 14:21:48 UTC;;0
57-7696510;Korie;Batey;5/21/1980;hombre;Support;$ 144,54;1/9/2016;;;1
57-7731893;Lowrance;Blabber;9/7/1971;mujer;Accounting;$ 102,82;11/16/2013;2018-04-27 01:01:02 UTC;;1
57-7828240;Della;Dykas;1/3/1975;hombre;Accounting;$ 119,91;6/9/2013;;;0
57-7829015;Kalli;Pilling;1/25/1984;hombre;Engineering;$ 75,94;12/28/2010;;;0
57-7860271;Lesly;Heller;3/20/1971;hombre;Engineering;$ 80,48;6/7/2020;2036-11-20 23:12:02 UTC;;1
57-7874956;Derick;Duchenne;5/18/1998;hombre;Legal;$ 92,04;4/11/2010;2024-02-22 04:25:15 UTC;;1
57-7946101;Rog;Poulglais;8/20/1969;mujer;Engineering;$ 155,17;4/21/2009;2016-08-01 14:56:42 UTC;;0
57-8033052;Cordell;Chaim;9/25/1995;hombre;Marketing;$ 95,05;3/18/2002;;;1
57-8058622;Aleta;Prestland;3/19/2002;mujer;Business Development;$ 96,99;4/9/2019;;;1
57-8067541;Charline;Peotz;10/10/1997;mujer;Accounting;$ 108,40;5/17/2006;;;1
57-8111013;Ravid;Crosskell;3/13/1977;hombre;Support;$ 109,34;10/31/2001;;;0
57-8113239;Gwen;Ferreira;7/8/1980;mujer;Business Development;$ 102,70;11/25/2018;;;1
57-8122597;Ingamar;Spilling;7/21/1986;mujer;Business Development;$ 83,93;5/27/2002;;;1
57-8197598;Reinhard;Drei;6/13/1974;mujer;Human Resources;$ 76,23;1/6/2013;;;0
57-8216968;Ermanno;Bernolet;8/4/1981;mujer;Engineering;$ 156,16;3/4/2013;;;1
57-8223814;Pamela;Stiles;8/6/1977;hombre;Services;$ 78,32;8/26/2014;;;1
57-8323715;Simona;Cummine;7/27/1985;hombre;Accounting;$ 180,08;7/7/2011;;;1
57-8427256;Ali;Thrustle;12/21/1966;mujer;Engineering;$ 156,41;3/17/2018;;;0
57-8458528;Mei;Summerfield;2/23/2000;hombre;Engineering;$ 170,47;5/4/2013;;;0
57-8584114;Beverlee;Askem;5/4/1999;hombre;Human Resources;$ 179,04;2/25/2012;;;1
57-8595129;Brooke;Kliner;12/6/1970;hombre;Research and Development;$ 142,10;10/26/2014;;;0
57-8884550;Corby;Pellamont;3/24/1968;hombre;Training;$ 134,11;6/5/2014;;;1
57-8892048;Meara;Mound;8/9/1966;mujer;Sales;$ 88,82;11/24/2001;2013-12-01 04:05:01 UTC;;0
57-8896802;Benito;Grindall;11/10/1990;hombre;Research and Development;$ 175,20;4/25/2007;;;1
57-9002095;Aurlie;Patching;3/13/1976;mujer;Engineering;$ 70,84;11/27/2007;;;1
57-9006059;Alyssa;Matysik;7/1/1980;mujer;Accounting;$ 68,21;8/11/2011;;;0
57-9086547;Christa;MacGee;8/28/1984;mujer;Training;$ 176,02;8/31/2017;;;1
57-9099441;Kris;McAlinion;2/2/1987;hombre;Sales;$ 140,51;3/8/2013;2026-12-24 22:23:16 UTC;;1
57-9126257;Delphine;Jenkison;6/10/1982;mujer;Support;$ 158,78;6/6/2001;;;1
57-9225562;Dominga;Arstall;10/4/1966;hombre;Engineering;$ 178,56;12/30/2013;;;0
57-9242666;Pearce;Tratton;12/23/1983;hombre;Services;$ 74,00;5/26/2009;;;0
57-9352877;Nancey;Longhorne;1/10/1972;hombre;Services;$ 122,84;4/24/2003;2022-10-25 17:37:39 UTC;;0
57-9402011;Olive;Biddy;1/11/2002;mujer;Sales;$ 150,18;12/13/2014;;;0
57-9419295;Aleece;Camelin;10/2/1990;mujer;Engineering;$ 176,57;6/29/2018;;;0
57-9420634;Vin;Geerling;8/9/1988;hombre;Accounting;$ 86,01;12/26/2015;;;0
57-9446300;Evin;Dayment;2/11/1971;hombre;Accounting;$ 137,59;3/10/2006;;;1
57-9494941;Teresita;Keightley;4/20/1990;hombre;Sales;$ 93,56;2/26/2014;;;0
57-9512887;Melantha;Shackesby;8/30/1999;mujer;Engineering;$ 150,15;10/26/2009;;;0
57-9527554;Sibelle;Dannell;2/9/1997;hombre;Engineering;$ 96,98;11/29/2008;;;1
57-9591685;Philippa;Yerby;2/4/1968;hombre;Engineering;$ 94,56;4/22/2009;2017-02-20 23:52:16 UTC;;0
57-9607077;Filmore;Chapelhow;6/6/1990;mujer;Engineering;$ 131,47;2/22/2020;2032-02-19 04:45:58 UTC;;0
57-9680411;Orazio;Cecil;10/25/1985;mujer;Sales;$ 110,72;11/28/2004;;;0
57-9690400;Kienan;Deluce;11/11/1976;hombre;Accounting;$ 121,49;1/9/2015;;;1
57-9717827;Kristen;Blackmoor;4/27/1996;mujer;Human Resources;$ 77,94;10/24/2013;;;0
57-9730420;Klarrisa;Reeman;5/31/1966;hombre;Human Resources;$ 175,74;5/31/2015;;;1
57-9733801;Keefe;Jedrasik;4/17/1971;mujer;Research and Development;$ 154,65;8/9/2020;;;1
57-9746632;Ogden;Anersen;7/5/1995;mujer;Services;$ 171,11;7/29/2010;2022-07-17 18:26:17 UTC;;0
57-9769279;Brod;Dunnan;7/1/1968;mujer;Engineering;$ 161,04;10/18/2015;;;1
57-9778596;Gav;Klich;12/20/1996;mujer;Sales;$ 151,74;11/20/2009;;;0
57-9833907;Alta;Billingham;2/25/1985;hombre;Engineering;$ 87,37;12/21/2001;;;0
57-9875072;Jehanna;Studdert;7/16/1971;hombre;Accounting;$ 164,60;10/25/2003;;;0
57-9937273;Harwilll;Hazeldene;9/22/1984;hombre;Engineering;$ 91,30;9/24/2010;;;0
58-0020287;Alexa;Harlett;5/16/1986;mujer;Services;$ 117,58;7/25/2016;;;1
58-0095869;Micky;Hanner;12/2/1990;mujer;Accounting;$ 163,02;3/17/2015;;;1
58-0163419;Herc;Matczak;11/6/1978;mujer;Business Development;$ 66,58;8/22/2012;;;1
58-0243127;Gertrude;Benedetti;8/9/1969;mujer;Engineering;$ 100,00;10/14/2009;;;0
58-0324544;Jeramie;Edie;8/19/1981;mujer;Engineering;$ 169,10;11/15/2002;;;0
58-0348779;Farlee;Meachen;2/9/1984;mujer;Sales;$ 142,89;8/31/2018;;;0
58-0431814;Louisette;Lafford;3/13/1973;mujer;Support;$ 177,80;1/29/2016;;;0
58-0437772;Catie;Gorthy;12/25/2001;mujer;Engineering;$ 141,37;12/12/2005;;;0
58-0451825;Pooh;MacSkeaghan;5/28/1997;mujer;Training;$ 144,81;9/13/2014;;;1
58-0509094;Barbette;Osborn;11/15/2001;mujer;Accounting;$ 69,60;3/8/2013;;;0
58-0607358;Yvor;Fereday;1/21/1988;hombre;Support;$ 124,49;10/8/2020;;;0
58-0633471;Cairistiona;Langlois;2/17/1996;hombre;Accounting;$ 176,10;11/12/2003;;;1
58-0730118;Sherilyn;Fancy;11/13/1986;hombre;Support;$ 88,26;1/10/2018;2031-05-07 08:36:51 UTC;;0
58-0770846;Friedrich;Janeway;7/8/2002;hombre;Engineering;$ 95,79;3/30/2018;;;1
58-0796406;Dido;Player;2/23/1969;hombre;Services;$ 167,41;4/30/2013;;;0
58-0806485;Maxy;Wedderburn;8/10/1977;hombre;Research and Development;$ 75,21;1/16/2020;;;0
58-0818702;Zorah;Lawerence;8/6/1985;hombre;Training;$ 104,48;6/30/2005;;;0
58-0835949;Tarra;Brayn;5/6/1976;hombre;Engineering;$ 77,57;6/16/2019;;;1
58-1068708;Juliette;Banishevitz;2/9/1998;mujer;Accounting;$ 86,97;9/30/2011;;;0
58-1153687;Chad;Knibbs;6/5/1977;hombre;Business Development;$ 79,94;11/25/2017;;;1
58-1195499;Reeta;Gainsboro;3/10/1973;hombre;Business Development;$ 168,57;12/27/2015;;;0
58-1203222;Reine;Tours;3/10/1967;mujer;Sales;$ 109,89;4/13/2017;;;1
58-1226483;Lian;Ferris;11/16/1977;mujer;Services;$ 162,99;12/25/2013;;;1
58-1241559;Gerald;Berk;5/29/1999;mujer;Services;$ 162,33;12/29/2010;2029-12-11 00:10:47 UTC;;1
58-1250143;Emelia;Domelow;10/27/1984;hombre;Sales;$ 121,91;10/13/2012;2031-03-07 12:03:32 UTC;;1
58-1250894;Rina;Crowter;7/27/1983;hombre;Accounting;$ 142,14;7/19/2013;;;0
58-1264322;Lynett;Duester;3/30/2001;mujer;Human Resources;$ 113,00;4/20/2014;2026-03-28 17:34:12 UTC;;0
58-1336793;Rosanne;Waller;10/21/1969;hombre;Human Resources;$ 110,95;10/21/2001;;;0
58-1360036;Farrel;Scarsbrook;7/25/1976;mujer;Business Development;$ 91,00;10/8/2015;;;1
58-1366086;Kerrin;Tunnoch;7/9/1989;hombre;Support;$ 134,46;1/16/2012;;;0
58-1412934;Conn;Twine;9/25/1989;hombre;Engineering;$ 170,53;3/25/2006;;;1
58-1420224;Marie-ann;Paddingdon;8/1/2000;mujer;Marketing;$ 110,73;7/9/2012;;;0
58-1441573;Kendrick;Emsden;11/14/1986;hombre;Engineering;$ 111,01;9/15/2019;;;1
58-1460964;Nicky;Hubbins;1/2/1972;mujer;Human Resources;$ 157,42;12/24/2018;;;1
58-1483153;Warren;Baise;12/14/2001;hombre;Sales;$ 149,38;12/13/2002;;;0
58-1504956;Erena;Zincke;5/21/1994;mujer;Accounting;$ 108,52;4/6/2001;;;1
58-1645819;Annabell;Falconar;2/20/1979;mujer;Accounting;$ 169,51;4/12/2020;;;0
58-1666289;Quincey;Jagels;11/27/1988;hombre;Training;$ 177,30;11/21/2020;;;1
58-1673552;Merrie;Filippozzi;10/7/1997;hombre;Business Development;$ 148,22;5/14/2007;;;0
58-1720192;Susanna;Coils;10/7/1992;hombre;Accounting;$ 154,84;10/4/2007;;;1
58-1727244;Mady;Cron;10/9/1986;hombre;Engineering;$ 184,44;5/27/2013;2034-06-26 16:17:29 UTC;;0
58-1743034;Lancelot;Melesk;2/20/1985;mujer;Engineering;$ 77,23;10/31/2016;2019-01-25 11:18:29 UTC;;1
58-1818636;Kerri;Huniwall;11/24/1981;hombre;Engineering;$ 132,71;5/21/2010;;;0
58-1908245;Rodney;Van't Hoff;12/16/1987;hombre;Sales;$ 114,27;1/23/2016;;;1
58-1968556;Jaclin;Scothorne;1/5/1981;mujer;Training;$ 163,69;11/10/2009;;;1
58-1971555;Beverly;Camillo;11/3/1971;hombre;Business Development;$ 107,44;10/25/2004;;;0
58-1982817;Jemimah;Mockler;1/20/1980;hombre;Engineering;$ 155,44;4/25/2005;;;1
58-2020033;Julie;D'Oyley;4/5/1983;hombre;Sales;$ 156,77;3/30/2013;2029-04-26 21:38:13 UTC;;0
58-2234613;Emelen;Hartles;12/6/1998;hombre;Accounting;$ 143,39;12/23/2015;;;0
58-2293872;Raddy;Alcott;7/3/1967;hombre;Business Development;$ 161,81;7/19/2008;;;1
58-2322831;Hollis;Dossett;10/28/1985;hombre;Sales;$ 160,98;10/22/2015;;;1
58-2461042;Koren;Yegorkov;11/6/1972;hombre;Accounting;$ 161,83;4/19/2004;;;1
58-2584913;Adelaida;Boshard;4/3/1995;hombre;Sales;$ 122,22;3/13/2019;;;1
58-2607179;Leonard;Acomb;7/25/1991;hombre;Engineering;$ 131,86;11/10/2002;;;1
58-2640244;Elmo;Lamperti;9/4/1997;hombre;Sales;$ 120,11;8/11/2004;;;0
58-2643036;Bernete;Wilcott;1/18/1991;mujer;Accounting;$ 66,24;11/8/2007;;;0
58-2731459;Jard;Fontin;12/14/1965;hombre;Research and Development;$ 91,25;8/24/2013;;;1
58-2788419;Dill;Jacobi;12/18/1995;mujer;Engineering;$ 81,77;11/20/2015;;;1
58-2837409;Davita;Loche;11/27/1997;mujer;Engineering;$ 165,40;11/11/2015;;;0
58-2865543;Karly;Shankland;7/31/1970;mujer;Engineering;$ 137,67;3/20/2001;;;1
58-2916320;Barton;Jory;7/15/1985;hombre;Engineering;$ 120,26;6/11/2020;2024-12-19 10:50:15 UTC;;0
58-2925248;Alexio;Weetch;12/4/1966;hombre;Human Resources;$ 92,16;1/22/2016;;;1
58-2995528;Dimitry;Neubigging;7/5/1971;hombre;Training;$ 148,45;6/9/2014;;;1
58-3051160;Loree;Dedon;2/5/1969;hombre;Engineering;$ 86,54;12/22/2006;;;0
58-3060520;Sharline;McCready;9/21/1973;hombre;Human Resources;$ 160,47;9/3/2020;;;0
58-3063414;Erv;Poletto;7/4/1969;mujer;Accounting;$ 126,43;11/7/2017;;;0
58-3200886;Marylin;McSherry;7/22/1991;hombre;Training;$ 88,26;9/14/2015;2024-03-20 22:52:23 UTC;;1
